activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3607254,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607255,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607263,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607269,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607269,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607279,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607285,updated,Opened,Opened,Opened,11966,0,0,0,0,11966,0
3607286,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607293,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607293,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607294,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607294,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607307,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607307,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607313,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607313,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607314,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607314,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607315,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607317,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607317,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607319,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607321,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607330,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607330,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607333,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607342,updated,Opened,Opened,Opened,11009,0,0,0,0,11009,0
3607345,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607345,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607346,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607351,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607351,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607354,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607354,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607369,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607369,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607370,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607372,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607381,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607386,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607386,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607387,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607390,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607390,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607390,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607391,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607391,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607396,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607400,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607403,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607412,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607415,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607415,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607415,updated,Opened,Opened,Opened,11900,0,0,0,0,11900,0
3607417,updated,Opened,Opened,Opened,11955,0,0,0,0,11955,0
3607486,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607493,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607500,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607509,updated,Opened,Opened,Opened,9394,0,0,0,0,9394,0
3607516,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607537,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607543,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607553,updated,Opened,Opened,Opened,9302,0,0,0,0,9302,0
3607560,updated,Opened,Opened,Opened,9498,0,0,0,0,9498,0
3607561,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607569,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607575,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607581,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607585,updated,Opened,Opened,Opened,9636,0,0,0,0,9636,0
3607586,updated,Opened,Opened,Opened,9446,0,0,0,0,9446,0
