activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
4098325,updated,Shipped,Shipped,Shipped,0,0,800,450,4097,5347,0
4098409,updated,Shipped,Shipped,Shipped,0,0,800,450,2468,3718,0
4107823,updated,Shipped,Shipped,Shipped,0,0,50,450,498,998,0
4029965,updated,Shipped,Shipped,Shipped,0,600,100,575,1009,2284,0
4042755,updated,Shipped,Shipped,Shipped,0,600,100,491,1252,2443,0
4100476,updated,Shipped,Shipped,Shipped,0,500,150,700,1009,2359,0
4096728,updated,Shipped,Shipped,Shipped,0,0,150,1270,1152,2572,0
4100612,updated,Shipped,Shipped,Shipped,0,0,100,288,457,845,0
4100618,updated,Shipped,Shipped,Shipped,0,0,100,288,479,867,0
4100623,updated,Shipped,Shipped,Shipped,0,0,100,288,479,867,0
4100617,updated,Shipped,Shipped,Shipped,0,0,100,288,466,854,0
4100622,updated,Shipped,Shipped,Shipped,0,0,100,288,479,867,0
4100611,updated,Shipped,Shipped,Shipped,0,0,100,288,466,854,0
4100615,updated,Shipped,Shipped,Shipped,0,0,100,288,479,867,0
4100613,updated,Shipped,Shipped,Shipped,0,0,100,288,464,852,0
4100619,updated,Shipped,Shipped,Shipped,0,0,100,288,479,867,0
4012445,updated,Shipped,Shipped,Shipped,0,600,200,950,6178,7928,0
4105867,updated,Shipped,Shipped,Shipped,0,0,150,450,1152,1752,0
4065179,updated,Shipped,Shipped,Shipped,0,600,100,403,498,1601,0
4088645,updated,Shipped,Shipped,Shipped,0,600,50,825,967,2442,0
4088651,updated,Shipped,Shipped,Shipped,0,600,50,825,1009,2484,0
3992030,updated,Shipped,Shipped,Shipped,0,0,50,450,498,998,0
4107880,updated,Shipped,Shipped,Shipped,0,0,100,450,1009,1559,0
4106287,updated,Shipped,Shipped,Shipped,0,0,200,450,1493,2143,0
4106311,updated,Shipped,Shipped,Shipped,0,0,150,450,1392,1992,0
3842429,updated,Shipped,Shipped,Shipped,0,600,0,491,0,1091,0
4088762,updated,Shipped,Shipped,Shipped,0,600,50,825,1232,2707,0
4039687,updated,Shipped,Shipped,Shipped,0,0,50,403,464,917,0
4088993,updated,Shipped,Shipped,Shipped,0,0,100,825,2647,3572,0
4083721,updated,Shipped,Shipped,Shipped,0,600,150,1075,1445,3270,0
4076741,updated,Shipped,Shipped,Shipped,0,600,150,988,1099,2837,0
4088745,updated,Shipped,Shipped,Shipped,0,600,100,825,1478,3003,0
4098686,updated,Shipped,Shipped,Shipped,0,500,200,700,1343,2743,0
4102599,updated,Shipped,Shipped,Shipped,0,0,50,0,971,1021,0
4088743,updated,Shipped,Shipped,Shipped,0,600,50,825,967,2442,0
4088764,updated,Shipped,Shipped,Shipped,0,600,50,825,1064,2539,0
4097438,updated,Shipped,Shipped,Shipped,0,0,250,1200,2970,4420,0
4100464,updated,Shipped,Shipped,Shipped,0,0,250,1200,3055,4505,0
4080389,updated,Shipped,Shipped,Shipped,0,300,100,450,598,1448,0
4088649,updated,Shipped,Shipped,Shipped,0,600,50,825,1187,2662,0
4088715,updated,Shipped,Shipped,Shipped,0,600,100,825,1019,2544,0
4088763,updated,Shipped,Shipped,Shipped,0,600,50,825,967,2442,0
4097442,updated,Shipped,Shipped,Shipped,0,0,250,1200,1828,3278,0
4088648,updated,Shipped,Shipped,Shipped,0,600,50,825,1232,2707,0
4088717,updated,Shipped,Shipped,Shipped,0,600,50,825,1232,2707,0
4088650,updated,Shipped,Shipped,Shipped,0,600,50,825,967,2442,0
4088716,updated,Shipped,Shipped,Shipped,0,600,100,825,1019,2544,0
4088718,updated,Shipped,Shipped,Shipped,0,600,100,825,1009,2534,0
4097437,updated,Shipped,Shipped,Shipped,0,0,250,1200,2114,3564,0
4106293,updated,Shipped,Shipped,Shipped,0,0,200,450,1019,1669,0
4106288,updated,Shipped,Shipped,Shipped,0,0,200,450,1265,1915,0
4094649,updated,Shipped,Shipped,Shipped,0,600,150,825,1325,2900,0
4088747,updated,Shipped,Shipped,Shipped,0,600,50,825,1187,2662,0
4078047,updated,Shipped,Shipped,Shipped,0,0,0,0,4836,4836,0
4094582,updated,Shipped,Shipped,Shipped,0,0,150,1270,1392,2812,0
4091114,updated,Shipped,Shipped,Shipped,0,0,200,1900,1493,3593,0
4091524,updated,Shipped,Shipped,Shipped,0,0,0,0,539,539,0
4106289,updated,Shipped,Shipped,Shipped,0,0,150,450,1392,1992,0
4106312,updated,Shipped,Shipped,Shipped,0,0,200,450,1493,2143,0
4104718,updated,Shipped,Shipped,Shipped,0,0,50,450,438,938,0
4002344,updated,Shipped,Shipped,Shipped,0,600,200,575,1343,2718,0
4079528,updated,Shipped,Shipped,Shipped,0,600,200,1774,1411,3985,0
4097441,updated,Shipped,Shipped,Shipped,0,0,250,1200,1828,3278,0
4097435,updated,Shipped,Shipped,Shipped,0,0,250,1200,2114,3564,0
4097439,updated,Shipped,Shipped,Shipped,0,0,250,1200,2114,3564,0
4097443,updated,Shipped,Shipped,Shipped,0,0,250,1200,3348,4798,0
4088054,updated,Shipped,Shipped,Shipped,0,600,250,950,3348,5148,0
4096948,updated,Shipped,Shipped,Shipped,0,0,50,0,2366,2416,0
4096613,updated,Shipped,Shipped,Shipped,0,0,100,450,2434,2984,0
4102387,updated,Shipped,Shipped,Shipped,0,0,50,0,469,519,0
4097434,updated,Shipped,Shipped,Shipped,0,0,250,1200,2114,3564,0
4100826,updated,Shipped,Shipped,Shipped,0,0,150,825,1152,2127,0
4093592,updated,Shipped,Shipped,Shipped,0,0,50,825,0,875,0
