activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3812420,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812431,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812435,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812436,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812438,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812440,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812447,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812449,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812460,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812466,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812477,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812494,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812500,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812504,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812512,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812522,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812524,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812525,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812532,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812534,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812557,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812733,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3812736,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3812752,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812753,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812760,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812762,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812772,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812780,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812783,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812799,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812811,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812812,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812814,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812818,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812822,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3812895,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3812901,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3812904,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3812935,updated,Opened,Opened,Opened,30000,0,0,0,0,30000,0
3812942,updated,Opened,Opened,Opened,2038,0,0,0,0,2038,0
3812993,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3812994,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3812995,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3812996,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3812997,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3812998,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3812999,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813001,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813002,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813004,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813005,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813007,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813008,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813010,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813011,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813012,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813013,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813014,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813015,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813016,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813017,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813018,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813019,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813020,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813021,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813022,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813023,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813025,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813026,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813030,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813031,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813033,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813034,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813035,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813036,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813037,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813038,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813040,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813042,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813043,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813044,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813046,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3813096,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3813104,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3813108,updated,Opened,Opened,Opened,15000,0,0,0,0,15000,0
3813119,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813128,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3813139,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3813141,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3813143,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3813157,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3813161,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3813165,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813166,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3813171,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
